block,street_name_original,address_original,street_name,full_address,processed_address
349,JURONG EAST AVE 1,349 JURONG EAST AVE 1,JURONG EAST AVE 1      ,349 JURONG EAST AVE 1     Singapore,349 JURONG EAST AVE 1    
222,JURONG EAST ST 21,222 JURONG EAST ST 21,JURONG EAST ST 21      ,222 JURONG EAST ST 21     Singapore,222 JURONG EAST ST 21    
977,JURONG WEST ST 93,977 JURONG WEST ST 93,JURONG WEST ST 93      ,977 JURONG WEST ST 93     Singapore,977 JURONG WEST ST 93    
53,KENT RD,53 KENT RD,KENT ROAD          ,53 KENT ROAD         Singapore,53 KENT ROAD        
119,PASIR RIS ST 11,119 PASIR RIS ST 11,PASIR RIS ST 11      ,119 PASIR RIS ST 11     Singapore,119 PASIR RIS ST 11    
7,SELETAR WEST FARMWAY 6,7 SELETAR WEST FARMWAY 6,SELETAR WEST FARMWAY 6      ,7 SELETAR WEST FARMWAY 6     Singapore,7 SELETAR WEST FARMWAY 6    
142,SERANGOON NTH AVE 1,142 SERANGOON NTH AVE 1,SERANGOON NORTH AVE 1      ,142 SERANGOON NORTH AVE 1     Singapore,142 SERANGOON NORTH AVE 1    
203,TAMPINES ST 21,203 TAMPINES ST 21,TAMPINES ST 21        ,203 TAMPINES ST 21       Singapore,203 TAMPINES ST 21      
434,TAMPINES ST 43,434 TAMPINES ST 43,TAMPINES ST 43        ,434 TAMPINES ST 43       Singapore,434 TAMPINES ST 43      
201E,TAMPINES ST 23,201E TAMPINES ST 23,TAMPINES ST 23        ,201E TAMPINES ST 23       Singapore,201E TAMPINES ST 23      
220,TAMPINES ST 24,220 TAMPINES ST 24,TAMPINES ST 24        ,220 TAMPINES ST 24       Singapore,220 TAMPINES ST 24      
944,TAMPINES AVE 5,944 TAMPINES AVE 5,TAMPINES AVE 5        ,944 TAMPINES AVE 5       Singapore,944 TAMPINES AVE 5      
252,YISHUN RING RD,252 YISHUN RING RD,YISHUN RING ROAD        ,252 YISHUN RING ROAD       Singapore,252 YISHUN RING ROAD      
237,YISHUN RING RD,237 YISHUN RING RD,YISHUN RING ROAD        ,237 YISHUN RING ROAD       Singapore,237 YISHUN RING ROAD      
660,YISHUN AVE 4,660 YISHUN AVE 4,YISHUN AVE 4        ,660 YISHUN AVE 4       Singapore,660 YISHUN AVE 4      
167,YISHUN RING RD,167 YISHUN RING RD,YISHUN RING ROAD        ,167 YISHUN RING ROAD       Singapore,167 YISHUN RING ROAD      
259,YISHUN ST 22,259 YISHUN ST 22,YISHUN ST 22        ,259 YISHUN ST 22       Singapore,259 YISHUN ST 22      
637,YISHUN ST 61,637 YISHUN ST 61,YISHUN ST 61        ,637 YISHUN ST 61       Singapore,637 YISHUN ST 61      
147,BISHAN ST 11,147 BISHAN ST 11,BISHAN ST 11        ,147 BISHAN ST 11       Singapore,147 BISHAN ST 11      
105,GANGSA RD,105 GANGSA RD,GANGSA ROAD          ,105 GANGSA ROAD         Singapore,105 GANGSA ROAD        
219,PETIR RD,219 PETIR RD,PETIR ROAD          ,219 PETIR ROAD         Singapore,219 PETIR ROAD        
439,FAJAR RD,439 FAJAR RD,FAJAR ROAD          ,439 FAJAR ROAD         Singapore,439 FAJAR ROAD        
111,GANGSA RD,111 GANGSA RD,GANGSA ROAD          ,111 GANGSA ROAD         Singapore,111 GANGSA ROAD        
129,PENDING RD,129 PENDING RD,PENDING ROAD          ,129 PENDING ROAD         Singapore,129 PENDING ROAD        
691,HOUGANG ST 61,691 HOUGANG ST 61,HOUGANG ST 61        ,691 HOUGANG ST 61       Singapore,691 HOUGANG ST 61      
647,HOUGANG AVE 8,647 HOUGANG AVE 8,HOUGANG AVE 8        ,647 HOUGANG AVE 8       Singapore,647 HOUGANG AVE 8      
533,HOUGANG AVE 6,533 HOUGANG AVE 6,HOUGANG AVE 6        ,533 HOUGANG AVE 6       Singapore,533 HOUGANG AVE 6      
262,JURONG EAST ST 24,262 JURONG EAST ST 24,JURONG EAST ST 24      ,262 JURONG EAST ST 24     Singapore,262 JURONG EAST ST 24    
917,JURONG WEST ST 91,917 JURONG WEST ST 91,JURONG WEST ST 91      ,917 JURONG WEST ST 91     Singapore,917 JURONG WEST ST 91    
62,JLN MA'MOR,62 JLN MA'MOR,JALAN MA'MOR          ,62 JALAN MA'MOR         Singapore,62 JALAN MA'MOR        
120,MCNAIR RD,120 MCNAIR RD,MCNAIR ROAD          ,120 MCNAIR ROAD         Singapore,120 MCNAIR ROAD        
109,MCNAIR RD,109 MCNAIR RD,MCNAIR ROAD          ,109 MCNAIR ROAD         Singapore,109 MCNAIR ROAD        
101,PASIR RIS ST 12,101 PASIR RIS ST 12,PASIR RIS ST 12      ,101 PASIR RIS ST 12     Singapore,101 PASIR RIS ST 12    
240,SERANGOON AVE 2,240 SERANGOON AVE 2,SERANGOON AVE 2        ,240 SERANGOON AVE 2       Singapore,240 SERANGOON AVE 2      
825,TAMPINES ST 81,825 TAMPINES ST 81,TAMPINES ST 81        ,825 TAMPINES ST 81       Singapore,825 TAMPINES ST 81      
132,SIMEI ST 1,132 SIMEI ST 1,SIMEI ST 1        ,132 SIMEI ST 1       Singapore,132 SIMEI ST 1      
126,SIMEI ST 1,126 SIMEI ST 1,SIMEI ST 1        ,126 SIMEI ST 1       Singapore,126 SIMEI ST 1      
895,TAMPINES ST 81,895 TAMPINES ST 81,TAMPINES ST 81        ,895 TAMPINES ST 81       Singapore,895 TAMPINES ST 81      
94,LOR 4 TOA PAYOH,94 LOR 4 TOA PAYOH,LOR 4 TOA PAYOH      ,94 LOR 4 TOA PAYOH     Singapore,94 LOR 4 TOA PAYOH    
126,POTONG PASIR AVE 1,126 POTONG PASIR AVE 1,POTONG PASIR AVE 1      ,126 POTONG PASIR AVE 1     Singapore,126 POTONG PASIR AVE 1    
311,YISHUN RING RD,311 YISHUN RING RD,YISHUN RING ROAD        ,311 YISHUN RING ROAD       Singapore,311 YISHUN RING ROAD      
829,YISHUN ST 81,829 YISHUN ST 81,YISHUN ST 81        ,829 YISHUN ST 81       Singapore,829 YISHUN ST 81      
613,YISHUN ST 61,613 YISHUN ST 61,YISHUN ST 61        ,613 YISHUN ST 61       Singapore,613 YISHUN ST 61      
127,BEDOK RESERVOIR RD,127 BEDOK RESERVOIR RD,BEDOK RESERVOIR ROAD        ,127 BEDOK RESERVOIR ROAD       Singapore,127 BEDOK RESERVOIR ROAD      
166,BISHAN ST 13,166 BISHAN ST 13,BISHAN ST 13        ,166 BISHAN ST 13       Singapore,166 BISHAN ST 13      
506,BISHAN ST 11,506 BISHAN ST 11,BISHAN ST 11        ,506 BISHAN ST 11       Singapore,506 BISHAN ST 11      
137,BISHAN ST 12,137 BISHAN ST 12,BISHAN ST 12        ,137 BISHAN ST 12       Singapore,137 BISHAN ST 12      
220,PETIR RD,220 PETIR RD,PETIR ROAD          ,220 PETIR ROAD         Singapore,220 PETIR ROAD        
21,HAIG RD,21 HAIG RD,HAIG ROAD          ,21 HAIG ROAD         Singapore,21 HAIG ROAD        
672,HOUGANG AVE 8,672 HOUGANG AVE 8,HOUGANG AVE 8        ,672 HOUGANG AVE 8       Singapore,672 HOUGANG AVE 8      
650,HOUGANG AVE 8,650 HOUGANG AVE 8,HOUGANG AVE 8        ,650 HOUGANG AVE 8       Singapore,650 HOUGANG AVE 8      
635,HOUGANG AVE 8,635 HOUGANG AVE 8,HOUGANG AVE 8        ,635 HOUGANG AVE 8       Singapore,635 HOUGANG AVE 8      
637,HOUGANG AVE 8,637 HOUGANG AVE 8,HOUGANG AVE 8        ,637 HOUGANG AVE 8       Singapore,637 HOUGANG AVE 8      
641,HOUGANG AVE 8,641 HOUGANG AVE 8,HOUGANG AVE 8        ,641 HOUGANG AVE 8       Singapore,641 HOUGANG AVE 8      
638,HOUGANG AVE 8,638 HOUGANG AVE 8,HOUGANG AVE 8        ,638 HOUGANG AVE 8       Singapore,638 HOUGANG AVE 8      
228,JURONG EAST ST 21,228 JURONG EAST ST 21,JURONG EAST ST 21      ,228 JURONG EAST ST 21     Singapore,228 JURONG EAST ST 21    
56,JLN MA'MOR,56 JLN MA'MOR,JALAN MA'MOR          ,56 JALAN MA'MOR         Singapore,56 JALAN MA'MOR        
119,MCNAIR RD,119 MCNAIR RD,MCNAIR ROAD          ,119 MCNAIR ROAD         Singapore,119 MCNAIR ROAD        
821,TAMPINES ST 81,821 TAMPINES ST 81,TAMPINES ST 81        ,821 TAMPINES ST 81       Singapore,821 TAMPINES ST 81      
884,TAMPINES ST 83,884 TAMPINES ST 83,TAMPINES ST 83        ,884 TAMPINES ST 83       Singapore,884 TAMPINES ST 83      
114,SIMEI ST 1,114 SIMEI ST 1,SIMEI ST 1        ,114 SIMEI ST 1       Singapore,114 SIMEI ST 1      
881,TAMPINES ST 84,881 TAMPINES ST 84,TAMPINES ST 84        ,881 TAMPINES ST 84       Singapore,881 TAMPINES ST 84      
885,TAMPINES ST 83,885 TAMPINES ST 83,TAMPINES ST 83        ,885 TAMPINES ST 83       Singapore,885 TAMPINES ST 83      
224,SIMEI ST 4,224 SIMEI ST 4,SIMEI ST 4        ,224 SIMEI ST 4       Singapore,224 SIMEI ST 4      
113,SIMEI ST 1,113 SIMEI ST 1,SIMEI ST 1        ,113 SIMEI ST 1       Singapore,113 SIMEI ST 1      
455,TAMPINES ST 42,455 TAMPINES ST 42,TAMPINES ST 42        ,455 TAMPINES ST 42       Singapore,455 TAMPINES ST 42      
882,TAMPINES ST 84,882 TAMPINES ST 84,TAMPINES ST 84        ,882 TAMPINES ST 84       Singapore,882 TAMPINES ST 84      
239,LOR 1 TOA PAYOH,239 LOR 1 TOA PAYOH,LOR 1 TOA PAYOH      ,239 LOR 1 TOA PAYOH     Singapore,239 LOR 1 TOA PAYOH    
804,WOODLANDS ST 81,804 WOODLANDS ST 81,WOODLANDS ST 81        ,804 WOODLANDS ST 81       Singapore,804 WOODLANDS ST 81      
811,YISHUN RING RD,811 YISHUN RING RD,YISHUN RING ROAD        ,811 YISHUN RING ROAD       Singapore,811 YISHUN RING ROAD      
393,YISHUN AVE 6,393 YISHUN AVE 6,YISHUN AVE 6        ,393 YISHUN AVE 6       Singapore,393 YISHUN AVE 6      
394,YISHUN AVE 6,394 YISHUN AVE 6,YISHUN AVE 6        ,394 YISHUN AVE 6       Singapore,394 YISHUN AVE 6      
666A,YISHUN AVE 4,666A YISHUN AVE 4,YISHUN AVE 4        ,666A YISHUN AVE 4       Singapore,666A YISHUN AVE 4      
522,ANG MO KIO AVE 5,522 ANG MO KIO AVE 5,ANG MO KIO AVE 5    ,522 ANG MO KIO AVE 5   Singapore,522 ANG MO KIO AVE 5  
123,BEDOK RESERVOIR RD,123 BEDOK RESERVOIR RD,BEDOK RESERVOIR ROAD        ,123 BEDOK RESERVOIR ROAD       Singapore,123 BEDOK RESERVOIR ROAD      
154,BISHAN ST 13,154 BISHAN ST 13,BISHAN ST 13        ,154 BISHAN ST 13       Singapore,154 BISHAN ST 13      
241,BISHAN ST 22,241 BISHAN ST 22,BISHAN ST 22        ,241 BISHAN ST 22       Singapore,241 BISHAN ST 22      
116,PENDING RD,116 PENDING RD,PENDING ROAD          ,116 PENDING ROAD         Singapore,116 PENDING ROAD        
206,CHOA CHU KANG CTRL,206 CHOA CHU KANG CTRL,CHOA CHU KANG CENTRAL      ,206 CHOA CHU KANG CENTRAL     Singapore,206 CHOA CHU KANG CENTRAL    
340,UBI AVE 1,340 UBI AVE 1,UBI AVE 1        ,340 UBI AVE 1       Singapore,340 UBI AVE 1      
525,HOUGANG AVE 6,525 HOUGANG AVE 6,HOUGANG AVE 6        ,525 HOUGANG AVE 6       Singapore,525 HOUGANG AVE 6      
656,HOUGANG AVE 8,656 HOUGANG AVE 8,HOUGANG AVE 8        ,656 HOUGANG AVE 8       Singapore,656 HOUGANG AVE 8      
925,JURONG WEST ST 92,925 JURONG WEST ST 92,JURONG WEST ST 92      ,925 JURONG WEST ST 92     Singapore,925 JURONG WEST ST 92    
29,JLN BAHAGIA,29 JLN BAHAGIA,JALAN BAHAGIA          ,29 JALAN BAHAGIA         Singapore,29 JALAN BAHAGIA        
224,TAMPINES ST 23,224 TAMPINES ST 23,TAMPINES ST 23        ,224 TAMPINES ST 23       Singapore,224 TAMPINES ST 23      
129,SIMEI ST 1,129 SIMEI ST 1,SIMEI ST 1        ,129 SIMEI ST 1       Singapore,129 SIMEI ST 1      
137,SIMEI ST 1,137 SIMEI ST 1,SIMEI ST 1        ,137 SIMEI ST 1       Singapore,137 SIMEI ST 1      
230,SIMEI ST 4,230 SIMEI ST 4,SIMEI ST 4        ,230 SIMEI ST 4       Singapore,230 SIMEI ST 4      
119,SIMEI ST 1,119 SIMEI ST 1,SIMEI ST 1        ,119 SIMEI ST 1       Singapore,119 SIMEI ST 1      
656,YISHUN AVE 4,656 YISHUN AVE 4,YISHUN AVE 4        ,656 YISHUN AVE 4       Singapore,656 YISHUN AVE 4      
825,YISHUN ST 81,825 YISHUN ST 81,YISHUN ST 81        ,825 YISHUN ST 81       Singapore,825 YISHUN ST 81      
853,YISHUN RING RD,853 YISHUN RING RD,YISHUN RING ROAD        ,853 YISHUN RING ROAD       Singapore,853 YISHUN RING ROAD      
399,YISHUN AVE 6,399 YISHUN AVE 6,YISHUN AVE 6        ,399 YISHUN AVE 6       Singapore,399 YISHUN AVE 6      
386,YISHUN RING RD,386 YISHUN RING RD,YISHUN RING ROAD        ,386 YISHUN RING ROAD       Singapore,386 YISHUN RING ROAD      
391,YISHUN AVE 6,391 YISHUN AVE 6,YISHUN AVE 6        ,391 YISHUN AVE 6       Singapore,391 YISHUN AVE 6      
666,YISHUN AVE 4,666 YISHUN AVE 4,YISHUN AVE 4        ,666 YISHUN AVE 4       Singapore,666 YISHUN AVE 4      
610,BEDOK RESERVOIR RD,610 BEDOK RESERVOIR RD,BEDOK RESERVOIR ROAD        ,610 BEDOK RESERVOIR ROAD       Singapore,610 BEDOK RESERVOIR ROAD      
102,BEDOK RESERVOIR RD,102 BEDOK RESERVOIR RD,BEDOK RESERVOIR ROAD        ,102 BEDOK RESERVOIR ROAD       Singapore,102 BEDOK RESERVOIR ROAD      
157,BISHAN ST 13,157 BISHAN ST 13,BISHAN ST 13        ,157 BISHAN ST 13       Singapore,157 BISHAN ST 13      
236,BT PANJANG RING RD,236 BT PANJANG RING RD,BUKIT PANJANG RING ROAD      ,236 BUKIT PANJANG RING ROAD     Singapore,236 BUKIT PANJANG RING ROAD    
121,PENDING RD,121 PENDING RD,PENDING ROAD          ,121 PENDING ROAD         Singapore,121 PENDING ROAD        
342,UBI AVE 1,342 UBI AVE 1,UBI AVE 1        ,342 UBI AVE 1       Singapore,342 UBI AVE 1      
848,SIMS AVE,848 SIMS AVE,SIMS AVE          ,848 SIMS AVE         Singapore,848 SIMS AVE        
642,HOUGANG AVE 8,642 HOUGANG AVE 8,HOUGANG AVE 8        ,642 HOUGANG AVE 8       Singapore,642 HOUGANG AVE 8      
652,HOUGANG AVE 8,652 HOUGANG AVE 8,HOUGANG AVE 8        ,652 HOUGANG AVE 8       Singapore,652 HOUGANG AVE 8      
655,HOUGANG AVE 8,655 HOUGANG AVE 8,HOUGANG AVE 8        ,655 HOUGANG AVE 8       Singapore,655 HOUGANG AVE 8      
215A,JURONG EAST ST 21,215A JURONG EAST ST 21,JURONG EAST ST 21      ,215A JURONG EAST ST 21     Singapore,215A JURONG EAST ST 21    
446,PASIR RIS DR 6,446 PASIR RIS DR 6,PASIR RIS DR 6      ,446 PASIR RIS DR 6     Singapore,446 PASIR RIS DR 6    
129,PASIR RIS ST 11,129 PASIR RIS ST 11,PASIR RIS ST 11      ,129 PASIR RIS ST 11     Singapore,129 PASIR RIS ST 11    
408,PASIR RIS DR 6,408 PASIR RIS DR 6,PASIR RIS DR 6      ,408 PASIR RIS DR 6     Singapore,408 PASIR RIS DR 6    
540,PASIR RIS ST 51,540 PASIR RIS ST 51,PASIR RIS ST 51      ,540 PASIR RIS ST 51     Singapore,540 PASIR RIS ST 51    
862,TAMPINES ST 83,862 TAMPINES ST 83,TAMPINES ST 83        ,862 TAMPINES ST 83       Singapore,862 TAMPINES ST 83      
150,SIMEI ST 1,150 SIMEI ST 1,SIMEI ST 1        ,150 SIMEI ST 1       Singapore,150 SIMEI ST 1      
862A,TAMPINES ST 83,862A TAMPINES ST 83,TAMPINES ST 83        ,862A TAMPINES ST 83       Singapore,862A TAMPINES ST 83      
864A,TAMPINES ST 83,864A TAMPINES ST 83,TAMPINES ST 83        ,864A TAMPINES ST 83       Singapore,864A TAMPINES ST 83      
858A,TAMPINES AVE 5,858A TAMPINES AVE 5,TAMPINES AVE 5        ,858A TAMPINES AVE 5       Singapore,858A TAMPINES AVE 5      
476,TAMPINES ST 44,476 TAMPINES ST 44,TAMPINES ST 44        ,476 TAMPINES ST 44       Singapore,476 TAMPINES ST 44      
863,TAMPINES ST 83,863 TAMPINES ST 83,TAMPINES ST 83        ,863 TAMPINES ST 83       Singapore,863 TAMPINES ST 83      
860,TAMPINES AVE 5,860 TAMPINES AVE 5,TAMPINES AVE 5        ,860 TAMPINES AVE 5       Singapore,860 TAMPINES AVE 5      
460,TAMPINES ST 42,460 TAMPINES ST 42,TAMPINES ST 42        ,460 TAMPINES ST 42       Singapore,460 TAMPINES ST 42      
802,WOODLANDS ST 81,802 WOODLANDS ST 81,WOODLANDS ST 81        ,802 WOODLANDS ST 81       Singapore,802 WOODLANDS ST 81      
659,YISHUN AVE 4,659 YISHUN AVE 4,YISHUN AVE 4        ,659 YISHUN AVE 4       Singapore,659 YISHUN AVE 4      
839,YISHUN ST 81,839 YISHUN ST 81,YISHUN ST 81        ,839 YISHUN ST 81       Singapore,839 YISHUN ST 81      
166,YISHUN RING RD,166 YISHUN RING RD,YISHUN RING ROAD        ,166 YISHUN RING ROAD       Singapore,166 YISHUN RING ROAD      
868,YISHUN ST 81,868 YISHUN ST 81,YISHUN ST 81        ,868 YISHUN ST 81       Singapore,868 YISHUN ST 81      
852,YISHUN ST 81,852 YISHUN ST 81,YISHUN ST 81        ,852 YISHUN ST 81       Singapore,852 YISHUN ST 81      
440,YISHUN AVE 11,440 YISHUN AVE 11,YISHUN AVE 11        ,440 YISHUN AVE 11       Singapore,440 YISHUN AVE 11      
663,YISHUN AVE 4,663 YISHUN AVE 4,YISHUN AVE 4        ,663 YISHUN AVE 4       Singapore,663 YISHUN AVE 4      
132,BEDOK RESERVOIR RD,132 BEDOK RESERVOIR RD,BEDOK RESERVOIR ROAD        ,132 BEDOK RESERVOIR ROAD       Singapore,132 BEDOK RESERVOIR ROAD      
155,BISHAN ST 13,155 BISHAN ST 13,BISHAN ST 13        ,155 BISHAN ST 13       Singapore,155 BISHAN ST 13      
158,BISHAN ST 13,158 BISHAN ST 13,BISHAN ST 13        ,158 BISHAN ST 13       Singapore,158 BISHAN ST 13      
7,TIONG BAHRU RD,7 TIONG BAHRU RD,TIONG BAHRU ROAD        ,7 TIONG BAHRU ROAD       Singapore,7 TIONG BAHRU ROAD      
226,PENDING RD,226 PENDING RD,PENDING ROAD          ,226 PENDING ROAD         Singapore,226 PENDING ROAD        
208,PETIR RD,208 PETIR RD,PETIR ROAD          ,208 PETIR ROAD         Singapore,208 PETIR ROAD        
254,BANGKIT RD,254 BANGKIT RD,BANGKIT ROAD          ,254 BANGKIT ROAD         Singapore,254 BANGKIT ROAD        
636,HOUGANG AVE 8,636 HOUGANG AVE 8,HOUGANG AVE 8        ,636 HOUGANG AVE 8       Singapore,636 HOUGANG AVE 8      
534,HOUGANG ST 52,534 HOUGANG ST 52,HOUGANG ST 52        ,534 HOUGANG ST 52       Singapore,534 HOUGANG ST 52      
12,ST. GEORGE'S RD,12 ST. GEORGE'S RD,ST. GEORGE'S ROAD        ,12 ST. GEORGE'S ROAD       Singapore,12 ST. GEORGE'S ROAD      
475,PASIR RIS DR 6,475 PASIR RIS DR 6,PASIR RIS DR 6      ,475 PASIR RIS DR 6     Singapore,475 PASIR RIS DR 6    
565,PASIR RIS ST 51,565 PASIR RIS ST 51,PASIR RIS ST 51      ,565 PASIR RIS ST 51     Singapore,565 PASIR RIS ST 51    
127,SIMEI ST 1,127 SIMEI ST 1,SIMEI ST 1        ,127 SIMEI ST 1       Singapore,127 SIMEI ST 1      
857B,TAMPINES ST 83,857B TAMPINES ST 83,TAMPINES ST 83        ,857B TAMPINES ST 83       Singapore,857B TAMPINES ST 83      
148,SIMEI ST 1,148 SIMEI ST 1,SIMEI ST 1        ,148 SIMEI ST 1       Singapore,148 SIMEI ST 1      
859,TAMPINES AVE 5,859 TAMPINES AVE 5,TAMPINES AVE 5        ,859 TAMPINES AVE 5       Singapore,859 TAMPINES AVE 5      
859A,TAMPINES AVE 5,859A TAMPINES AVE 5,TAMPINES AVE 5        ,859A TAMPINES AVE 5       Singapore,859A TAMPINES AVE 5      
860A,TAMPINES AVE 5,860A TAMPINES AVE 5,TAMPINES AVE 5        ,860A TAMPINES AVE 5       Singapore,860A TAMPINES AVE 5      
153,SIMEI ST 1,153 SIMEI ST 1,SIMEI ST 1        ,153 SIMEI ST 1       Singapore,153 SIMEI ST 1      
133,SIMEI ST 1,133 SIMEI ST 1,SIMEI ST 1        ,133 SIMEI ST 1       Singapore,133 SIMEI ST 1      
858B,TAMPINES AVE 5,858B TAMPINES AVE 5,TAMPINES AVE 5        ,858B TAMPINES AVE 5       Singapore,858B TAMPINES AVE 5      
861,TAMPINES AVE 5,861 TAMPINES AVE 5,TAMPINES AVE 5        ,861 TAMPINES AVE 5       Singapore,861 TAMPINES AVE 5      
858,TAMPINES AVE 5,858 TAMPINES AVE 5,TAMPINES AVE 5        ,858 TAMPINES AVE 5       Singapore,858 TAMPINES AVE 5      
133,POTONG PASIR AVE 1,133 POTONG PASIR AVE 1,POTONG PASIR AVE 1      ,133 POTONG PASIR AVE 1     Singapore,133 POTONG PASIR AVE 1    
257,KIM KEAT AVE,257 KIM KEAT AVE,KIM KEAT AVE        ,257 KIM KEAT AVE       Singapore,257 KIM KEAT AVE      
304,YISHUN CTRL,304 YISHUN CTRL,YISHUN CENTRAL          ,304 YISHUN CENTRAL         Singapore,304 YISHUN CENTRAL        
303,YISHUN CTRL,303 YISHUN CTRL,YISHUN CENTRAL          ,303 YISHUN CENTRAL         Singapore,303 YISHUN CENTRAL        
397,YISHUN AVE 6,397 YISHUN AVE 6,YISHUN AVE 6        ,397 YISHUN AVE 6       Singapore,397 YISHUN AVE 6      
302,YISHUN CTRL,302 YISHUN CTRL,YISHUN CENTRAL          ,302 YISHUN CENTRAL         Singapore,302 YISHUN CENTRAL        
786,YISHUN RING RD,786 YISHUN RING RD,YISHUN RING ROAD        ,786 YISHUN RING ROAD       Singapore,786 YISHUN RING ROAD      
787,YISHUN RING RD,787 YISHUN RING RD,YISHUN RING ROAD        ,787 YISHUN RING ROAD       Singapore,787 YISHUN RING ROAD      
305,YISHUN CTRL,305 YISHUN CTRL,YISHUN CENTRAL          ,305 YISHUN CENTRAL         Singapore,305 YISHUN CENTRAL        
308,YISHUN RING RD,308 YISHUN RING RD,YISHUN RING ROAD        ,308 YISHUN RING ROAD       Singapore,308 YISHUN RING ROAD      
877,YISHUN ST 81,877 YISHUN ST 81,YISHUN ST 81        ,877 YISHUN ST 81       Singapore,877 YISHUN ST 81      
826,YISHUN ST 81,826 YISHUN ST 81,YISHUN ST 81        ,826 YISHUN ST 81       Singapore,826 YISHUN ST 81      
824,YISHUN ST 81,824 YISHUN ST 81,YISHUN ST 81        ,824 YISHUN ST 81       Singapore,824 YISHUN ST 81      
605,YISHUN ST 61,605 YISHUN ST 61,YISHUN ST 61        ,605 YISHUN ST 61       Singapore,605 YISHUN ST 61      
148,BISHAN ST 11,148 BISHAN ST 11,BISHAN ST 11        ,148 BISHAN ST 11       Singapore,148 BISHAN ST 11      
5,TIONG BAHRU RD,5 TIONG BAHRU RD,TIONG BAHRU ROAD        ,5 TIONG BAHRU ROAD       Singapore,5 TIONG BAHRU ROAD      
132,CASHEW RD,132 CASHEW RD,CASHEW ROAD          ,132 CASHEW ROAD         Singapore,132 CASHEW ROAD        
221,PENDING RD,221 PENDING RD,PENDING ROAD          ,221 PENDING ROAD         Singapore,221 PENDING ROAD        
249,BANGKIT RD,249 BANGKIT RD,BANGKIT ROAD          ,249 BANGKIT ROAD         Singapore,249 BANGKIT ROAD        
7,TOH YI DR,7 TOH YI DR,TOH YI DR        ,7 TOH YI DR       Singapore,7 TOH YI DR      
246,HOUGANG ST 22,246 HOUGANG ST 22,HOUGANG ST 22        ,246 HOUGANG ST 22       Singapore,246 HOUGANG ST 22      
136,LOR AH SOO,136 LOR AH SOO,LOR AH SOO        ,136 LOR AH SOO       Singapore,136 LOR AH SOO      
834,HOUGANG CTRL,834 HOUGANG CTRL,HOUGANG CENTRAL          ,834 HOUGANG CENTRAL         Singapore,834 HOUGANG CENTRAL        
1,KG KAYU RD,1 KG KAYU RD,KAMPONG KAYU ROAD        ,1 KAMPONG KAYU ROAD       Singapore,1 KAMPONG KAYU ROAD      
468,PASIR RIS DR 6,468 PASIR RIS DR 6,PASIR RIS DR 6      ,468 PASIR RIS DR 6     Singapore,468 PASIR RIS DR 6    
139,SERANGOON NTH AVE 2,139 SERANGOON NTH AVE 2,SERANGOON NORTH AVE 2      ,139 SERANGOON NORTH AVE 2     Singapore,139 SERANGOON NORTH AVE 2    
149,SIMEI ST 1,149 SIMEI ST 1,SIMEI ST 1        ,149 SIMEI ST 1       Singapore,149 SIMEI ST 1      
108,SIMEI ST 1,108 SIMEI ST 1,SIMEI ST 1        ,108 SIMEI ST 1       Singapore,108 SIMEI ST 1      
457,TAMPINES ST 42,457 TAMPINES ST 42,TAMPINES ST 42        ,457 TAMPINES ST 42       Singapore,457 TAMPINES ST 42      
876,YISHUN ST 81,876 YISHUN ST 81,YISHUN ST 81        ,876 YISHUN ST 81       Singapore,876 YISHUN ST 81      
835,YISHUN ST 81,835 YISHUN ST 81,YISHUN ST 81        ,835 YISHUN ST 81       Singapore,835 YISHUN ST 81      
864,YISHUN AVE 4,864 YISHUN AVE 4,YISHUN AVE 4        ,864 YISHUN AVE 4       Singapore,864 YISHUN AVE 4      
133,ANG MO KIO AVE 3,133 ANG MO KIO AVE 3,ANG MO KIO AVE 3    ,133 ANG MO KIO AVE 3   Singapore,133 ANG MO KIO AVE 3  
160,BISHAN ST 13,160 BISHAN ST 13,BISHAN ST 13        ,160 BISHAN ST 13       Singapore,160 BISHAN ST 13      
365,BT BATOK ST 31,365 BT BATOK ST 31,BUKIT BATOK ST 31      ,365 BUKIT BATOK ST 31     Singapore,365 BUKIT BATOK ST 31    
328,BT BATOK ST 33,328 BT BATOK ST 33,BUKIT BATOK ST 33      ,328 BUKIT BATOK ST 33     Singapore,328 BUKIT BATOK ST 33    
513,BT BATOK ST 52,513 BT BATOK ST 52,BUKIT BATOK ST 52      ,513 BUKIT BATOK ST 52     Singapore,513 BUKIT BATOK ST 52    
205,PETIR RD,205 PETIR RD,PETIR ROAD          ,205 PETIR ROAD         Singapore,205 PETIR ROAD        
120,PENDING RD,120 PENDING RD,PENDING ROAD          ,120 PENDING ROAD         Singapore,120 PENDING ROAD        
216,PETIR RD,216 PETIR RD,PETIR ROAD          ,216 PETIR ROAD         Singapore,216 PETIR ROAD        
144,TECK WHYE LANE,144 TECK WHYE LANE,TECK WHYE LANE        ,144 TECK WHYE LANE       Singapore,144 TECK WHYE LANE      
134,GEYLANG EAST AVE 1,134 GEYLANG EAST AVE 1,GEYLANG EAST AVE 1      ,134 GEYLANG EAST AVE 1     Singapore,134 GEYLANG EAST AVE 1    
